30 -9999   141 -9999 -9999   10   40
#0713919900425119999   1
30 -9999   141 -9999 -9999   20   50
#0713919900426119999   4
10 85000 -9999 -9999 -9999  260   60
30 -9999   141 -9999 -9999  270   50
30 -9999   999 -9999 -9999  270   60
30 -9999  1999 -9999 -9999  260   50
#0713919900428059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900429059999   1
30 -9999   141 -9999 -9999   40   20
#0713919900430119999   7
10 85000 -9999 -9999 -9999  110  120
10 70000 -9999 -9999 -9999  100  100
30 -9999   141 -9999 -9999   70   60
30 -9999   999 -9999 -9999   70   70
30 -9999  1999 -9999 -9999   80   70
30 -9999  3998 -9999 -9999  110  110
30 -9999  5001 -9999 -9999  110   90
#0713919900502119999   4
10 85000 -9999 -9999 -9999  110   60
30 -9999   141 -9999 -9999   70   50
30 -9999   999 -9999 -9999   70   70
30 -9999  1999 -9999 -9999   90   80
#0713919900503059999   1
30 -9999   141 -9999 -9999   60   10
#0713919900503119999   7
10 85000 -9999 -9999 -9999  100   70
10 70000 -9999 -9999 -9999   90   70
30 -9999   141 -9999 -9999   60   50
30 -9999   999 -9999 -9999   80   70
30 -9999  1999 -9999 -9999   90   80
30 -9999  3998 -9999 -9999   90   40
30 -9999  5001 -9999 -9999   80   40
#0713919900504059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900504119999   5
10 85000 -9999 -9999 -9999  130   60
30 -9999   141 -9999 -9999   80   40
30 -9999   999 -9999 -9999   60   50
30 -9999  1999 -9999 -9999   90   30
30 -9999  3998 -9999 -9999  120   70
#0713919900505119999   1
30 -9999   141 -9999 -9999   90   30
#0713919900507059999   1
30 -9999   141 -9999 -9999   30   20
#0713919900507119999   1
30 -9999   141 -9999 -9999  340   10
#0713919900508059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900508119999   1
30 -9999   141 -9999 -9999    0    0
#0713919900509119999   1
30 -9999   141 -9999 -9999   70   10
#0713919900511059999   1
30 -9999   141 -9999 -9999  240   20
#0713919900515059999   1
30 -9999   141 -9999 -9999  230   10
#0713919900515119999   6
10 85000 -9999 -9999 -9999  230  100
30 -9999   141 -9999 -9999  210   50
30 -9999   999 -9999 -9999  220   70
30 -9999  1999 -9999 -9999  230   80
30 -9999  3998 -9999 -9999  240  100
30 -9999  5001 -9999 -9999  240  160
#0713919900516059999   1
30 -9999   141 -9999 -9999  240   50
#0713919900517059999   1
30 -9999   141 -9999 -9999   30   30
#0713919900517119999   4
10 85000 -9999 -9999 -9999   70   30
30 -9999   141 -9999 -9999   50   30
30 -9999   999 -9999 -9999   90   40
30 -9999  1999 -9999 -9999  120   50
#0713919900519069999   1
30 -9999   141 -9999 -9999   20   20
#0713919900520119999   1
30 -9999   141 -9999 -9999   40   40
#0713919900521059999   1
30 -9999   141 -9999 -9999   50   30
#0713919900523059999   1
30 -9999   141 -9999 -9999   40   30
#0713919900524059999   1
30 -9999   141 -9999 -9999   40   40
#0713919900524119999   1
30 -9999   141 -9999 -9999   10   70
#0713919900527059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900527119999   1
30 -9999   141 -9999 -9999   40   40
#0713919900528059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900528119999   4
10 85000 -9999 -9999 -9999   50   60
30 -9999   141 -9999 -9999   40   50
30 -9999   999 -9999 -9999   50   70
30 -9999  1999 -9999 -9999   50   80
#0713919900529059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900529119999   4
10 85000 -9999 -9999 -9999   10   10
30 -9999   141 -9999 -9999  130   20
30 -9999   999 -9999 -9999  160   20
30 -9999  1999 -9999 -9999  140   10
#0713919900530059999   1
30 -9999   141 -9999 -9999   80   10
#0713919900530119999   1
30 -9999   141 -9999 -9999  110   30
#0713919900531119999   1
30 -9999   141 -9999 -9999  120   20
#0713919900601059999   1
30 -9999   141 -9999 -9999   70   10
#0713919900601119999   1
30 -9999   141 -9999 -9999  150   50
#0713919900603059999   1
30 -9999   141 -9999 -9999  220   40
#0713919900603119999   1
30 -9999   141 -9999 -9999  210   50
#0713919900604059999   1
30 -9999   141 -9999 -9999  260   50
#0713919900604119999   1
30 -9999   141 -9999 -9999  250   40
#0713919900605059999   1
30 -9999   141 -9999 -9999  360   10
#0713919900605119999   1
30 -9999   141 -9999 -9999  250   30
#0713919900608059999   1
30 -9999   141 -9999 -9999  290   30
#0713919900608119999   1
30 -9999   141 -9999 -9999  280   50
#0713919900609059999   1
30 -9999   141 -9999 -9999  270   40
#0713919900609119999   1
30 -9999   141 -9999 -9999  290   40
#0713919900612119999   3
30 -9999   141 -9999 -9999   10   50
30 -9999   999 -9999 -9999  340   30
30 -9999  1999 -9999 -9999   40   40
#0713919900613059999   1
30 -9999   141 -9999 -9999  360   30
#0713919900613119999   1
30 -9999   141 -9999 -9999   30   40
#0713919900614059999   1
30 -9999   141 -9999 -9999   70   10
#0713919900615059999   1
30 -9999   141 -9999 -9999   20   10
#0713919900615119999   1
30 -9999   141 -9999 -9999   50   30
#0713919900616059999   1
30 -9999   141 -9999 -9999   90   10
#0713919900616119999   1
30 -9999   141 -9999 -9999  100   30
#0713919900617059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900617119999   1
30 -9999   141 -9999 -9999  140   30
#0713919900618059999   1
30 -9999   141 -9999 -9999  240   30
#0713919900618119999   1
30 -9999   141 -9999 -9999  190   60
#0713919900620059999   1
30 -9999   141 -9999 -9999  150   20
#0713919900620119999   1
30 -9999   141 -9999 -9999  190   60
#0713919900621119999   1
30 -9999   141 -9999 -9999  150   90
#0713919900622119999   1
30 -9999   141 -9999 -9999  230   70
#0713919900623119999   1
30 -9999   141 -9999 -9999  240   40
#0713919900625119999   1
30 -9999   141 -9999 -9999   20   10
#0713919900628059999   1
30 -9999   141 -9999 -9999  350   10
#0713919900701129999   1
30 -9999  5001 -9999 -9999  260   80
#0713919900702059999   1
30 -9999  5001 -9999 -9999  230   30
#0713919900706059999   1
30 -9999   141 -9999 -9999  240   30
#0713919900711119999   1
30 -9999   141 -9999 -9999   50   30
#0713919900713119999   1
30 -9999   141 -9999 -9999   60   60
#0713919900714119999   4
10 85000 -9999 -9999 -9999  130  100
30 -9999   141 -9999 -9999   80   50
30 -9999   999 -9999 -9999  100   20
30 -9999  1999 -9999 -9999  130   80
#0713919900715059999   1
30 -9999   141 -9999 -9999   50   20
#0713919900715119999   1
30 -9999   141 -9999 -9999  180   20
#0713919900716059999   1
30 -9999   141 -9999 -9999  260   40
#0713919900717059999   1
30 -9999   141 -9999 -9999   40   30
#0713919900717119999   1
30 -9999   141 -9999 -9999   30   40
#0713919900719059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900720059999   1
30 -9999   141 -9999 -9999   30   30
#0713919900720119999   4
10 85000 -9999 -9999 -9999  110   50
30 -9999   141 -9999 -9999  110   30
30 -9999   999 -9999 -9999   90   60
30 -9999  1999 -9999 -9999  130   50
#0713919900721119999   1
30 -9999   141 -9999 -9999  100   20
#0713919900722119999   1
30 -9999   141 -9999 -9999   90   30
#0713919900723059999   1
30 -9999   141 -9999 -9999   30   50
#0713919900723119999   1
30 -9999   141 -9999 -9999   60   70
#0713919900724059999   1
30 -9999   141 -9999 -9999   30   30
#0713919900724119999   4
10 85000 -9999 -9999 -9999  360   80
30 -9999   141 -9999 -9999   70   40
30 -9999   999 -9999 -9999   80   30
30 -9999  1999 -9999 -9999   40   40
#0713919900725119999   7
10 85000 -9999 -9999 -9999   20   60
10 70000 -9999 -9999 -9999  330   50
30 -9999   141 -9999 -9999   40   50
30 -9999   999 -9999 -9999   50   50
30 -9999  1999 -9999 -9999   50   50
30 -9999  3998 -9999 -9999   20   50
30 -9999  5001 -9999 -9999   10   70
#0713919900726059999   1
30 -9999   141 -9999 -9999   30   40
#0713919900727059999   1
30 -9999   141 -9999 -9999  160   20
#0713919900727119999   1
30 -9999   141 -9999 -9999  210   40
#0713919900728059999   1
30 -9999   141 -9999 -9999   20   10
#0713919900729059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900729119999   3
30 -9999   141 -9999 -9999  150   40
30 -9999   999 -9999 -9999  220   30
30 -9999  1999 -9999 -9999  210   30
#0713919900730059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900730119999   1
30 -9999   141 -9999 -9999  220   40
#0713919900804059999   1
30 -9999   141 -9999 -9999  360   20
#0713919900804119999   1
30 -9999   141 -9999 -9999  130   20
#0713919900806059999   1
30 -9999   141 -9999 -9999  360   40
#0713919900806119999   1
30 -9999   141 -9999 -9999  350   70
#0713919900807059999   1
30 -9999   141 -9999 -9999   30   10
#0713919900809059999   1
30 -9999   141 -9999 -9999   40   10
#0713919900812059999   1
30 -9999   141 -9999 -9999   50   10
#0713919900812119999   1
30 -9999   141 -9999 -9999  180   30
#0713919900813059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900813119999   1
30 -9999   141 -9999 -9999  270   30
#0713919900814059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900815059999   1
30 -9999   141 -9999 -9999  180   40
#0713919900816119999   1
30 -9999   141 -9999 -9999  270   70
#0713919900817059999   1
30 -9999   141 -9999 -9999  260   30
#0713919900817119999   1
30 -9999   141 -9999 -9999  250   50
#0713919900819059999   1
30 -9999   141 -9999 -9999  190   20
#0713919900819119999   1
30 -9999   141 -9999 -9999  210   70
#0713919900821059999   1
30 -9999   141 -9999 -9999  230   30
#0713919900821119999   1
30 -9999   141 -9999 -9999  340   50
#0713919900822059999   1
30 -9999   141 -9999 -9999  340   20
#0713919900822119999   4
10 85000 -9999 -9999 -9999  360   40
30 -9999   141 -9999 -9999  290   20
30 -9999   999 -9999 -9999   70   20
30 -9999  1999 -9999 -9999   10   20
#0713919900824059999   1
30 -9999   141 -9999 -9999   90   10
#0713919900824119999   1
30 -9999   141 -9999 -9999  150   20
#0713919900825119999   1
30 -9999   141 -9999 -9999  360   30
#0713919900827059999   1
30 -9999   141 -9999 -9999   80   20
#0713919900827119999   1
30 -9999   141 -9999 -9999   50   20
#0713919900829119999   1
30 -9999   141 -9999 -9999  200   50
#0713919900831059999   1
30 -9999   141 -9999 -9999  260   30
#0713919900831119999   1
30 -9999   141 -9999 -9999  280   40
#0713919900901059999   1
30 -9999   141 -9999 -9999    0    0
#0713919900904059999   1
30 -9999   141 -9999 -9999  290   10
#0713919900904119999   1
30 -9999   141 -9999 -9999  340   80
#0713919900905059999   1
30 -9999   141 -9999 -9999  250   20
#0713919900905119999   1
30 -9999   141 -9999 -9999  220   30
#0713919900907059999   1
30 -9999   141 -9999 -9999  250   40
#0713919900907119999   1
30 -9999   141 -9999 -9999  310   70
#0713919900909059999   1
30 -9999   141 -9999 -9999   20   30
#0713919900910059999   1
30 -9999   141 -9999 -9999   20   20
#0713919900910119999   1
30 -9999   141 -9999 -9999   60   60
#0713919900911119999   1
30 -9999   141 -9999 -9999   30   60
#0713919900912059999   1
30 -9999   141 -9999 -9999   30   30
#0713919900912119999   1
30 -9999   141 -9999 -9999   70   50
#0713919900915059999   1
30 -9999   141 -9999 -9999   10   30
#0713919900916059999   1
30 -9999   141 -9999 -9999   10   30
#0713919900916119999   1
30 -9999   141 -9999 -9999   80   30
#0713919900918059999   1
30 -9999   141 -9999 -9999  270   10
#0713919900918119999   1
30 -9999   141 -9999 -9999  270   30
#0713919900920059999   1
30 -9999   141 -9999 -9999  270   20
#0713919900921059999   1
30 -9999   141 -9999 -9999  260   70
#0713919900921119999   1
30 -9999   141 -9999 -9999  280  110
#0713919900922059999   1
30 -9999   141 -9999 -9999  230   80
#0713919900923059999   1
30 -9999   141 -9999 -9999  210   40
#0713919900923119999   1
30 -9999   141 -9999 -9999  230   70
#0713919900925059999   1
30 -9999   141 -9999 -9999  240   30
#0713919900926059999   1
30 -9999   141 -9999 -9999   30   30
#0713919900926119999   1
30 -9999   141 -9999 -9999   50   50
#0713919900928059999   1
30 -9999   141 -9999 -9999  290   10
#0713919900928119999   1
30 -9999   141 -9999 -9999  120   40
#0713919900929059999   1
30 -9999   141 -9999 -9999   80   10
#0713919900929119999   1
30 -9999   141 -9999 -9999  180   30
#0713919901001119999   1
30 -9999   141 -9999 -9999  360   30
#0713919901005059999   1
30 -9999   141 -9999 -9999  210   10
#0713919901007059999   1
30 -9999   141 -9999 -9999  290   30
#0713919901007119999   1
30 -9999   141 -9999 -9999   30   50
#0713919901008059999   1
30 -9999   141 -9999 -9999   30   30
#0713919901008119999   1
30 -9999   141 -9999 -9999  360   60
#0713919901010059999   1
30 -9999   141 -9999 -9999    0    0
#0713919901012059999   1
30 -9999   141 -9999 -9999  350   20
#0713919901013119999   1
30 -9999   141 -9999 -9999  170   50
#0713919901016059999   1
30 -9999   141 -9999 -9999  180   20
#0713919901017059999   1
30 -9999   141 -9999 -9999   30   30
#0713919901017119999   1
30 -9999   141 -9999 -9999   90   30
#0713919901018059999   1
30 -9999   141 -9999 -9999  180   20
#0713919901018119999   1
30 -9999   141 -9999 -9999  170   50
#0713919901020059999   1
30 -9999   141 -9999 -9999  200   10
#0713919901021059999   1
30 -9999   141 -9999 -9999   40   30
#0713919901021119999   1
30 -9999   141 -9999 -9999   70   60
#0713919901024059999   1
30 -9999   141 -9999 -9999  160   40
#0713919901024119999   1
30 -9999   141 -9999 -9999  180   50
#0713919901025059999   1
30 -9999   141 -9999 -9999  200   30
#0713919901025119999   1
30 -9999   141 -9999 -9999  170   40
#0713919901031119999   1
30 -9999   141 -9999 -9999  250   70
#0713919901103119999   1
30 -9999   141 -9999 -9999  350   60
#0713919901104059999   1
30 -9999   141 -9999 -9999  290   30
#0713919901104119999   1
30 -9999   141 -9999 -9999  330   60
#0713919901107119999   1
30 -9999   141 -9999 -9999   70   60
#0713919901108059999   1
30 -9999   141 -9999 -9999   10   20
#0713919901109059999   1
30 -9999   141 -9999 -9999  360   20
#0713919901109119999   1
30 -9999   141 -9999 -9999  150   30
#0713919901110059999   1
30 -9999   141 -9999 -9999  180   20
#0713919901111119999   1
30 -9999   141 -9999 -9999  230   30
#0713919901112119999   1
30 -9999   141 -9999 -9999  250   40
#0713919901114059999   1
30 -9999   141 -9999 -9999  210   50
#0713919901115059999   1
30 -9999   141 -9999 -9999  290   50
#0713919901117119999   1
30 -9999   141 -9999 -9999  270   60
#0713919901118059999   1
30 -9999   141 -9999 -9999  260   80
#0713919901119119999   1
30 -9999   141 -9999 -9999  230   40
#0713919901120119999   1
30 -9999   141 -9999 -9999  230   50
#0713919901121119999   1
30 -9999   141 -9999 -9999  190   20
#0713919901123059999   1
30 -9999   141 -9999 -9999    0    0
#0713919901125119999   1
30 -9999   141 -9999 -9999  160   20
#0713919901127059999   1
30 -9999   141 -9999 -9999   20   20
#0713919901127119999   1
30 -9999   141 -9999 -9999   40   50
#0713919901129059999   1
30 -9999   141 -9999 -9999   20   20
#0713919901201059999   1
30 -9999   141 -9999 -9999  360   40
#0713919901202119999   1
30 -9999   141 -9999 -9999  360   30
#0713919901204059999   1
30 -9999   141 -9999 -9999  170   10
#0713919901205059999   1
30 -9999   141 -9999 -9999    0    0
#0713919901206129999   1
30 -9999   141 -9999 -9999  330   20
#0713919901207059999   1
30 -9999   141 -9999 -9999   50   10
#0713919901209059999   1
30 -9999   141 -9999 -9999   60   20
#0713919901209119999   1
30 -9999   141 -9999 -9999   60   10
#0713919901213059999   1
30 -9999   141 -9999 -9999  310   60
#0713919901213119999   1
30 -9999   141 -9999 -9999  330   60
#0713919901214059999   1
30 -9999   141 -9999 -9999   50   50
#0713919901214119999   1
30 -9999   141 -9999 -9999   50   40
#0713919901215059999   1
30 -9999   141 -9999 -9999   30   30
#0713919901215119999   1
30 -9999   141 -9999 -9999   20   20
#0713919901216119999   1
30 -9999   141 -9999 -9999   60   50
#0713919901218059999   1
30 -9999   141 -9999 -9999   70   20
#0713919901218119999   1
30 -9999   141 -9999 -9999   40   30
#0713919901219059999   1
30 -9999   141 -9999 -9999  270   20
#0713919901219119999   1
30 -9999   141 -9999 -9999  270   30
#0713919901225059999   1
30 -9999   141 -9999 -9999  220   40
#0713919901228059999   1
30 -9999   141 -9999 -9999  200   20
#0713919901231059999   1
30 -9999   141 -9999 -9999   10   10
